user_id,city,trip_date,vehicle_type,battery_capacity_kwh,battery_health_pct,distance_km,daily_trip_count,charging_frequency_per_week,charging_type,charging_duration_min,charging_station_distance_km,energy_consumed_kwh,electricity_cost_per_kwh,weather_condition,traffic_density,user_income_level,range_km_estimated,range_anxiety_risk,vehicle_type_label,state,year,month,km_per_kwh,cost_per_km,battery_stress_score,charging_dependency_score,range_utilization_pct,efficiency_category,monthly_energy_cost,record_id
748c879d-377f-451a-8716-4aa14186ef53,Mumbai,2025-04-25,2W,3.14,81.75,21.42,2.0,4.0,home,265.39,1.7,4.09,9.76,humid,0.457,low,18.81,0.0,Two-Wheeler,Maharashtra,2025.0,4.0,5.23716381418093,1.8636041083099903,73.0,18.674136321195142,113.8755980861244,Moderate Efficiency,1197.552,42
fc783aaf-673c-4053-9f29-1fe85924a824,Delhi,2019-10-09,2W,2.72,94.99,29.2,2.0,1.0,home,272.48,1.31,4.83,5.69,extreme_heat,0.053,high,13.86,0.0,Two-Wheeler,Delhi,2019.0,10.0,6.045548654244306,0.9411883561643836,5.010000000000005,3.4246575342465757,210.67821067821063,Moderate Efficiency,824.481,43
89b34014-6447-42b9-bda5-dc2287f18545,Ahmedabad,2026-10-01,3W,7.14,80.08,40.09,3.0,4.0,home,350.14,0.86,6.58,7.87,humid,0.223,high,42.84,0.0,Three-Wheeler,Gujarat,2023.0,7.0,6.092705167173253,1.2917086555250683,79.68,9.977550511349463,93.58076563958916,Moderate Efficiency,1553.5380000000002,44
2d4db217-ff09-4a75-ae49-3e7cafc258dc,Bangalore,2020-07-04,2W,3.24,104.9,23.2,3.0,2.0,home,264.33,1.48,4.09,7.09,rainy,0.243,low,17.52,0.0,Two-Wheeler,Karnataka,2020.0,7.0,5.67237163814181,1.2499181034482758,-9.800000000000011,8.620689655172415,132.4200913242009,Moderate Efficiency,869.9429999999999,45
ebac3a24-40ee-43bb-bc8c-1b53726e0a16,Delhi,2022-11-05,3W,9.2,89.31,1.0,3.0,2.0,public_fast,22.58,0.97,0.16,7.15,extreme_heat,0.154,low,46.93,0.0,Three-Wheeler,Delhi,2022.0,11.0,6.25,1.144,21.379999999999995,200.0,2.1308331557639035,Moderate Efficiency,34.32000000000001,46
b22eadae-f056-4470-aff9-30098091956a,Pune,2019-07-28,3W,7.12,101.43,27.48,2.0,2.0,public_fast,42.5,3.11,5.34,5.6,clear,0.234,low,42.69,0.0,Three-Wheeler,Maharashtra,2019.0,7.0,5.146067415730338,1.0882096069868994,-2.8600000000000136,7.278020378457059,64.37104708362614,Moderate Efficiency,897.1199999999999,47
c7831656-df69-4891-8320-34d03bfd3087,Bangalore,2026-02-22,2W,3.42,74.72,26.07,4.0,5.0,public_fast,69.58,0.27,4.69,9.83,extreme_heat,0.482,middle,17.42,1.0,Two-Wheeler,Karnataka,2026.0,2.0,5.55863539445629,1.768419639432298,126.4,19.179133103183734,149.65556831228471,Moderate Efficiency,1383.081,48
b6891ac0-91e3-4f42-8927-3852f1ede614,Delhi,2026-10-01,3W,7.57,76.24,39.46,1.0,6.0,public_fast,87.72,4.78,5.26,10.51,rainy,0.057,middle,40.89,1.0,Three-Wheeler,Delhi,2026.0,10.0,7.501901140684411,1.400978205778003,142.56000000000003,15.205271160669032,96.50281242357543,Moderate Efficiency,1658.4779999999998,49
530f5e8f-e63d-41fc-9096-e6a470b5d4ee,Ahmedabad,2023-02-02,4W,43.27,87.72,29.2,3.0,2.0,home,446.75,2.46,6.01,8.13,humid,0.22,low,259.63,0.0,Four-Wheeler,Gujarat,2023.0,2.0,4.858569051580699,1.673332191780822,24.56,6.849315068493151,11.246774255671532,Low Efficiency,1465.839,50
553c31f0-d07a-4812-bcf5-e30741e1431f,Bangalore,2020-02-26,3W,6.66,106.43,27.76,1.0,2.0,public_fast,58.2,0.82,6.39,7.28,rainy,0.562,high,35.96,0.0,Three-Wheeler,Karnataka,2020.0,2.0,4.344287949921753,1.6757636887608067,-12.860000000000014,7.204610951008646,77.19688542825361,Low Efficiency,1395.576,51
0415a644-5adc-4ffc-bcec-eaba97251487,Ahmedabad,2026-10-01,4W,4.27,97.37,5.65,3.0,1.0,public_fast,53.28,1.38,0.97,8.17,clear,0.39,low,264.7,0.0,Four-Wheeler,Gujarat,2023.0,7.0,5.824742268041238,1.4026371681415928,2.6299999999999955,17.699115044247787,2.13449187759728,Moderate Efficiency,237.747,52
31c42566-fe87-419b-8ffa-44b31d9bf013,Ahmedabad,2023-08-14,3W,9.08,78.78,9.74,3.0,4.0,public_slow,148.04,2.77,1.66,7.84,rainy,0.249,low,49.03,0.0,Three-Wheeler,Gujarat,2023.0,8.0,5.867469879518072,1.3361806981519506,84.88,41.06776180698152,19.86538853763002,Moderate Efficiency,390.432,53
f0ecb704-cd46-4283-82d7-3aa2da1e5d07,Pune,2020-03-18,4W,37.13,94.27,24.51,1.0,1.0,public_slow,45.74,1.02,3.95,6.61,rainy,0.135,low,200.51,0.0,Four-Wheeler,Maharashtra,2020.0,3.0,6.205063291139241,1.0652590779273767,5.730000000000004,4.079967360261118,12.223829235449603,Moderate Efficiency,783.2850000000001,54
db9f0820-73cb-4f6b-a278-0d7437511316,Bangalore,2022-12-03,4W,41.45,89.73,22.75,3.0,4.0,home,178.47,2.15,4.67,6.17,rainy,0.216,low,223.83,0.0,Four-Wheeler,Karnataka,2022.0,12.0,4.87152034261242,1.266545054945055,41.079999999999984,17.582417582417584,10.163963722467944,Low Efficiency,864.417,55
167d4184-a86a-458f-ba11-169426c1549a,Bangalore,2022-09-06,4W,37.38,93.45,6.67,2.0,4.0,public_fast,55.19,1.39,1.32,7.13,humid,0.327,middle,224.26,0.0,Four-Wheeler,Karnataka,2022.0,9.0,5.053030303030303,1.4110344827586208,26.19999999999999,59.97001499250375,2.9742263444216537,Moderate Efficiency,282.348,56
61c1721d-53d8-4ce0-95d5-8f9010cd8bc7,Bangalore,2025-01-05,4W,31.65,90.82,6.38,3.0,4.0,home,378.95,1.15,1.08,7.25,humid,0.561,low,189.91,0.0,Four-Wheeler,Karnataka,2025.0,1.0,5.907407407407407,1.2272727272727273,36.72000000000003,62.695924764890286,3.3594860723500606,Moderate Efficiency,234.9,57
859a1a8d-bb5c-4b94-83c4-889272322722,Mumbai,2021-12-23,2W,2.73,96.0,24.44,2.0,4.0,public_fast,62.28,2.01,4.38,7.15,humid,0.214,middle,16.37,0.0,Two-Wheeler,Maharashtra,2021.0,12.0,5.579908675799088,1.281382978723404,16.0,16.366612111292962,149.2974954184484,Moderate Efficiency,939.51,58
048c238d-46eb-4138-90ee-358ef791645d,Hyderabad,2025-10-19,2W,2.36,82.5,1.0,3.0,5.0,public_slow,260.22,4.61,0.14,9.72,rainy,0.161,low,12.72,1.0,Two-Wheeler,Telangana,2025.0,10.0,7.142857142857142,1.3608000000000002,87.5,500.0,7.861635220125786,Moderate Efficiency,40.824000000000005,59
88e2bfe7-e802-4289-a8cd-2b4d8923bc95,Hyderabad,2019-01-07,4W,48.33,105.07,25.27,1.0,1.0,public_slow,155.01,0.56,0.19,6.03,rainy,0.426,low,260.97,0.0,Four-Wheeler,Telangana,2019.0,1.0,133.0,0.0453383458646616,-5.069999999999993,3.957261574990107,9.683105337778288,,34.371,60
c0994713-4b34-4b1e-b28c-01032eb90755,Bangalore,2026-06-13,3W,9.34,74.58,33.61,2.0,3.0,public_slow,263.25,0.61,5.49,9.2,clear,0.261,middle,56.05,0.0,Three-Wheeler,Karnataka,2026.0,6.0,6.122040072859745,1.502767033620946,76.26,8.925914906277892,59.96431757359501,Moderate Efficiency,1515.2399999999998,61
f02df575-4eff-4434-a7dc-ec1dd50f4b19,Chennai,2022-06-20,2W,4.28,90.52,42.24,1.0,2.0,public_fast,59.3,3.21,6.1,9.27,humid,0.091,middle,25.68,1.0,Two-Wheeler,Tamil Nadu,2022.0,6.0,6.924590163934427,1.3387073863636365,18.960000000000008,4.734848484848484,164.48598130841123,Moderate Efficiency,1696.41,62
d5201c34-d471-4d8b-a47e-d9ff9befb06b,Pune,2026-06-16,3W,6.24,84.72,5.21,2.0,5.0,home,178.47,3.78,1.2,9.62,humid,0.325,middle,37.42,1.0,Three-Wheeler,Maharashtra,2026.0,6.0,4.341666666666667,2.215738963531669,76.4,95.96928982725528,13.923035809727418,Low Efficiency,346.31999999999994,63
1e782114-d027-4f86-8fa6-36f8cbba9500,Bangalore,2022-05-29,2W,3.21,92.04,29.07,1.0,2.0,public_slow,136.76,0.77,4.47,8.55,humid,0.204,middle,19.29,0.0,Two-Wheeler,Karnataka,2022.0,5.0,6.503355704697987,1.3147058823529412,15.919999999999987,6.879944960440317,150.69984447900467,Moderate Efficiency,1146.555,64
14691eef-730a-46e3-bd6f-0eb6a405bccd,Hyderabad,2021-05-25,2W,2.48,100.39,21.08,3.0,3.0,public_slow,196.5,1.91,2.98,5.07,rainy,0.116,middle,13.39,0.0,Two-Wheeler,Telangana,2021.0,5.0,7.073825503355704,0.7167267552182164,-1.1700000000000017,14.2314990512334,157.4309185959671,Moderate Efficiency,453.258,65
0e51dca6-5378-4b7c-8ac8-d16e6b8e51fd,Chennai,2026-06-12,3W,7.48,86.05,59.48,1.0,5.0,home,273.27,0.88,12.02,10.95,rainy,0.562,middle,25.14,1.0,Three-Wheeler,Tamil Nadu,2026.0,6.0,4.9484193011647255,2.2128278412911904,69.75000000000001,8.406186953597848,236.59506762132057,Low Efficiency,3948.57,66
a3ced9d2-ab8c-409d-874f-606b9161d089,Delhi,2021-03-26,2W,2.03,87.96,8.94,3.0,3.0,home,290.06,0.53,1.38,6.17,extreme_heat,0.668,middle,25.14,0.0,Two-Wheeler,Delhi,2021.0,3.0,6.478260869565218,0.9524161073825504,36.12000000000002,33.557046979865774,35.56085918854415,Moderate Efficiency,255.438,67
c859c0eb-cf6b-4d37-a9f6-05ed2aec7576,Pune,2024-02-09,4W,41.45,97.28,15.43,2.0,3.0,public_slow,155.07,4.3,3.2,7.94,rainy,0.112,middle,25.14,0.0,Four-Wheeler,Maharashtra,2024.0,2.0,4.821875,1.6466623460790668,8.159999999999997,19.44264419961115,61.37629276054096,Low Efficiency,762.24,68
5faad0d3-1b17-4bfd-a921-2ef6377422fb,Delhi,2023-06-25,2W,3.4,93.24,30.15,2.0,3.0,public_slow,151.79,4.2,5.37,7.3,clear,0.498,high,20.39,1.0,Two-Wheeler,Delhi,2023.0,6.0,5.614525139664804,1.3001990049751244,20.280000000000012,9.950248756218906,147.86660127513483,Moderate Efficiency,1176.03,69
a380e9ba-6887-4634-91ef-6c69e8047e04,Ahmedabad,2020-03-12,2W,3.14,98.67,34.88,3.0,4.0,home,289.38,0.17,7.06,5.7,extreme_heat,0.12,low,16.03,0.0,Two-Wheeler,Gujarat,2020.0,3.0,4.940509915014165,1.1537270642201831,5.319999999999993,11.46788990825688,217.59201497192765,Low Efficiency,1207.26,70
89e73823-fbbf-4df8-b81c-695a3c5e0874,Pune,2020-05-12,2W,1.26,92.65,43.08,3.0,2.0,public_fast,86.48,1.39,6.62,5.37,humid,0.053,high,7.56,0.0,Two-Wheeler,Maharashtra,2020.0,5.0,6.507552870090634,0.8251949860724234,14.699999999999989,4.642525533890437,569.8412698412699,Moderate Efficiency,1066.482,71
1e3fdf12-3903-4fb3-8bda-c20c15f68117,Ahmedabad,2025-11-14,3W,9.07,87.85,45.73,2.0,5.0,public_slow,173.32,3.57,7.62,9.15,extreme_heat,0.547,high,46.24,1.0,Three-Wheeler,Gujarat,2025.0,11.0,6.001312335958005,1.5246665208834465,60.75000000000003,10.93374152635032,98.8970588235294,Moderate Efficiency,2091.69,72
9c7b156c-d465-4f9a-a756-5dcee1c9e087,Chennai,2020-10-13,4W,44.09,89.55,25.37,2.0,2.0,public_fast,75.07,1.56,4.16,5.15,humid,0.463,middle,264.53,0.0,Four-Wheeler,Tamil Nadu,2020.0,10.0,6.0985576923076925,0.8444619629483643,20.90000000000001,7.883326763894363,9.59059463954939,Moderate Efficiency,642.7200000000001,73
